Accident_ID,Accident_Date,Time,Day_of_Week,Sunrise_Sunset,City,State,Country,Area_Type,Junction_Type,Light_Condition,Road_Surface_Type,Road_Condition,Weather,Temperature,Visibility,Wind_Speed,Humidity,Vehicle_Type,No_of_Vehicles,Vehicle_Service_Year,Driver_Age_Band,Driver_Gender,Driving_Experience,Injuries,Fatalities,Casualty_Class,Casualty_Severity,Accident_Severity,Accident_Cause,Alcohol_Involved,Emergency_Response_Time
2303,2021-11-12,04:55,Friday,Day,Pune,TS,India,Rural,None,Unknown,Asphalt,Wet,Clear,42.2,3.6,34.1,64,Auto,2,19,46-60,Male,Experienced,5,0,Passenger,Minor,Minor,Drunk Driving,No,5
2304,2021-08-06,23:37,Friday,Day,Hyderabad,DL,India,Highway,Roundabout,Unknown,Asphalt,Dry,Clear,42.2,3.6,34.1,64,Bus,1,15,60+,Female,Intermediate,7,3,Pedestrian,Serious,Minor,Signal Jump,No,57
2305,2020-05-31,01:39,Sunday,Day,Bengaluru,DL,India,Highway,Roundabout,Street Light,Gravel,Dry,Stormy,42.2,3.6,34.1,64,Truck,1,13,46-60,Male,Experienced,4,3,Driver,Serious,Major,Overspeeding,No,38
2306,2021-12-20,14:14,Monday,Night,Pune,TS,India,Highway,None,Daylight,Gravel,Wet,Clear,42.2,3.6,34.1,64,Bus,2,10,46-60,Female,Beginner,3,1,Pedestrian,Minor,Major,Overspeeding,No,5
2307,2022-12-08,10:21,Thursday,Day,Mumbai,TN,India,Highway,Roundabout,Dark,Concrete,Unknown,Unknown,42.2,3.6,34.1,64,Car,1,2,60+,Female,Beginner,4,3,Passenger,Fatal,Minor,Signal Jump,No,46
2308,2023-03-23,21:23,Thursday,Day,Kolkata,KA,India,Urban,Unknown,Dark,Concrete,Wet,Rainy,42.2,3.6,34.1,64,Bike,3,6,18-25,Female,Beginner,2,2,Passenger,Serious,Fatal,Overspeeding,No,39
2309,2022-05-08,00:17,Sunday,Night,Delhi,TN,India,Highway,T-Junction,Street Light,Gravel,Dry,Rainy,42.2,3.6,34.1,64,Bike,1,17,26-35,Male,Experienced,2,2,Unknown,Serious,Minor,Unknown,No,33
2310,2023-08-09,11:11,Wednesday,Day,Kolkata,KA,India,Urban,T-Junction,Unknown,Asphalt,Unknown,Stormy,42.2,3.6,34.1,64,Truck,3,8,46-60,Female,Unknown,7,2,Pedestrian,Fatal,Minor,Drunk Driving,No,22
2311,2020-02-19,10:27,Wednesday,Day,Mumbai,WB,India,Rural,Roundabout,Street Light,Concrete,Damaged,Unknown,42.2,3.6,34.1,64,Car,4,16,26-35,Female,Unknown,2,0,Driver,Serious,Major,Unknown,No,10
2312,2021-10-25,07:59,Monday,Night,Kolkata,TS,India,Urban,None,Unknown,Gravel,Wet,Rainy,42.2,3.6,34.1,64,Truck,5,13,26-35,Male,Beginner,6,1,Passenger,Serious,Minor,Signal Jump,Yes,10
2313,2021-06-14,06:22,Monday,Night,Chennai,MH,India,Urban,Crossroad,Dark,Asphalt,Dry,Clear,42.2,3.6,34.1,64,Truck,1,12,36-45,Female,Intermediate,2,2,Pedestrian,Minor,Minor,Drunk Driving,Yes,31
2314,2022-12-19,20:33,Monday,Night,Pune,KA,India,Highway,Roundabout,Daylight,Gravel,Damaged,Foggy,42.2,3.6,34.1,64,Auto,4,16,18-25,Female,Experienced,0,0,Pedestrian,Serious,Minor,Weather,No,43
2315,2023-04-05,10:21,Wednesday,Night,Pune,DL,India,Rural,Crossroad,Street Light,Asphalt,Dry,Foggy,42.2,3.6,34.1,64,Auto,1,7,26-35,Male,Beginner,7,0,Driver,Serious,Major,Mechanical Failure,No,59
2316,2023-05-10,09:34,Wednesday,Night,Delhi,WB,India,Rural,Roundabout,Unknown,Concrete,Damaged,Foggy,42.2,3.6,34.1,64,Car,4,10,36-45,Male,Unknown,0,1,Passenger,Fatal,Minor,Weather,No,57
2317,2022-05-06,19:28,Friday,Night,Kolkata,DL,India,Highway,Crossroad,Dark,Asphalt,Dry,Foggy,42.2,3.6,34.1,64,Bike,2,6,60+,Male,Beginner,7,2,Unknown,Serious,Minor,Signal Jump,Yes,23
2318,2020-05-25,09:27,Monday,Night,Delhi,WB,India,Urban,Roundabout,Daylight,Asphalt,Dry,Clear,42.2,3.6,34.1,64,Bus,4,5,60+,Female,Beginner,4,3,Pedestrian,Fatal,Major,Mechanical Failure,No,42
2319,2022-07-03,17:13,Sunday,Night,Kolkata,DL,India,Highway,None,Street Light,Gravel,Damaged,Rainy,42.2,3.6,34.1,64,Auto,3,18,60+,Female,Beginner,1,0,Passenger,Fatal,Major,Signal Jump,No,7
2320,2022-09-19,17:27,Monday,Night,Pune,TN,India,Urban,Crossroad,Street Light,Asphalt,Wet,Stormy,42.2,3.6,34.1,64,Car,2,16,Unknown,Female,Unknown,1,3,Unknown,Fatal,Minor,Unknown,Yes,57
2321,2024-01-02,23:07,Tuesday,Day,Chennai,TN,India,Highway,Unknown,Dark,Concrete,Dry,Clear,42.2,3.6,34.1,64,Car,2,3,Unknown,Male,Unknown,5,0,Passenger,Serious,Minor,Unknown,No,55
2322,2020-08-29,09:53,Saturday,Night,Kolkata,TN,India,Highway,None,Street Light,Gravel,Unknown,Rainy,42.2,3.6,34.1,64,Bike,3,3,60+,Female,Intermediate,0,2,Passenger,Fatal,Minor,Unknown,Yes,42
2323,2021-08-03,12:52,Tuesday,Night,Delhi,WB,India,Rural,Roundabout,Dark,Gravel,Wet,Unknown,42.2,3.6,34.1,64,Car,1,5,60+,Male,Unknown,3,0,Pedestrian,Minor,Major,Mechanical Failure,Yes,24
2324,2021-11-17,07:03,Wednesday,Day,Bengaluru,WB,India,Rural,Crossroad,Street Light,Gravel,Unknown,Rainy,42.2,3.6,34.1,64,Car,2,2,36-45,Male,Beginner,0,0,Pedestrian,Serious,Minor,Signal Jump,No,6
2325,2021-04-27,03:04,Tuesday,Night,Pune,DL,India,Rural,T-Junction,Daylight,Gravel,Dry,Rainy,42.2,3.6,34.1,64,Bike,1,1,18-25,Male,Unknown,3,1,Driver,Serious,Minor,Mechanical Failure,No,11
2326,2023-02-05,00:48,Sunday,Day,Mumbai,KA,India,Highway,None,Daylight,Gravel,Damaged,Rainy,42.2,3.6,34.1,64,Auto,5,4,18-25,Male,Intermediate,1,1,Driver,Fatal,Major,Drunk Driving,No,9
2327,2023-06-03,01:29,Saturday,Day,Mumbai,WB,India,Rural,Crossroad,Street Light,Gravel,Wet,Clear,42.2,3.6,34.1,64,Bike,4,10,36-45,Male,Experienced,0,3,Passenger,Fatal,Fatal,Overspeeding,Yes,29
2328,2021-11-03,07:38,Wednesday,Night,Chennai,DL,India,Rural,None,Dark,Gravel,Damaged,Rainy,42.2,3.6,34.1,64,Truck,4,13,36-45,Female,Intermediate,7,1,Pedestrian,Fatal,Minor,Signal Jump,Yes,46
2329,2021-09-22,14:25,Wednesday,Day,Bengaluru,KA,India,Highway,Crossroad,Unknown,Concrete,Damaged,Rainy,42.2,3.6,34.1,64,Auto,3,3,Unknown,Unknown,Beginner,7,1,Passenger,Fatal,Major,Weather,Yes,57
2330,2021-10-22,04:33,Friday,Night,Delhi,TN,India,Rural,T-Junction,Street Light,Concrete,Unknown,Unknown,42.2,3.6,34.1,64,Truck,3,11,46-60,Male,Beginner,6,3,Pedestrian,Minor,Minor,Weather,No,17
2331,2021-10-23,06:39,Saturday,Night,Kolkata,WB,India,Urban,Unknown,Unknown,Gravel,Unknown,Unknown,42.2,3.6,34.1,64,Car,4,3,26-35,Male,Experienced,7,3,Unknown,Serious,Major,Signal Jump,No,16
2332,2023-12-26,06:38,Tuesday,Day,Pune,MH,India,Rural,T-Junction,Dark,Asphalt,Wet,Foggy,42.2,3.6,34.1,64,Truck,5,10,Unknown,Female,Intermediate,5,1,Pedestrian,Fatal,Minor,Drunk Driving,No,9
2333,2022-03-15,13:52,Tuesday,Day,Mumbai,TN,India,Urban,Roundabout,Unknown,Gravel,Wet,Clear,42.2,3.6,34.1,64,Bike,3,9,Unknown,Female,Beginner,4,2,Passenger,Minor,Major,Signal Jump,No,16
2334,2021-02-22,17:37,Monday,Day,Mumbai,TS,India,Rural,None,Street Light,Gravel,Wet,Rainy,42.2,3.6,34.1,64,Bike,5,10,60+,Female,Intermediate,2,0,Driver,Fatal,Minor,Mechanical Failure,No,22
2335,2022-09-14,03:41,Wednesday,Night,Mumbai,KA,India,Highway,Unknown,Daylight,Gravel,Unknown,Foggy,42.2,3.6,34.1,64,Bus,3,13,Unknown,Male,Unknown,1,2,Pedestrian,Minor,Minor,Overspeeding,No,7
2336,2024-01-18,17:43,Thursday,Night,Mumbai,MH,India,Highway,None,Dark,Asphalt,Unknown,Foggy,42.2,3.6,34.1,64,Car,2,18,Unknown,Male,Unknown,0,2,Passenger,Serious,Fatal,Drunk Driving,No,58
2337,2023-03-29,15:24,Wednesday,Day,Hyderabad,TN,India,Rural,Crossroad,Daylight,Concrete,Damaged,Clear,42.2,3.6,34.1,64,Bike,1,18,26-35,Female,Beginner,0,1,Unknown,Minor,Major,Unknown,No,8
2338,2021-10-11,06:37,Monday,Night,Chennai,WB,India,Urban,Roundabout,Daylight,Asphalt,Damaged,Foggy,42.2,3.6,34.1,64,Auto,4,17,46-60,Female,Experienced,2,2,Driver,Fatal,Minor,Overspeeding,No,47
2339,2022-08-26,04:02,Friday,Night,Delhi,MH,India,Rural,Roundabout,Daylight,Asphalt,Damaged,Foggy,42.2,3.6,34.1,64,Bike,1,17,18-25,Female,Unknown,1,0,Driver,Serious,Minor,Weather,Yes,23
2340,2021-08-12,11:30,Thursday,Day,Pune,DL,India,Highway,None,Street Light,Asphalt,Wet,Clear,42.2,3.6,34.1,64,Auto,4,5,60+,Female,Intermediate,4,2,Unknown,Fatal,Major,Overspeeding,No,25
2341,2023-01-05,14:41,Thursday,Day,Pune,KA,India,Rural,Roundabout,Dark,Asphalt,Dry,Stormy,42.2,3.6,34.1,64,Car,3,9,Unknown,Male,Beginner,6,3,Pedestrian,Serious,Minor,Overspeeding,No,29
2342,2021-05-23,19:18,Sunday,Day,Pune,TS,India,Highway,None,Unknown,Gravel,Unknown,Foggy,42.2,3.6,34.1,64,Bus,1,12,Unknown,Male,Experienced,4,2,Unknown,Fatal,Minor,Signal Jump,No,7
2343,2021-03-16,15:59,Tuesday,Day,Delhi,DL,India,Urban,Crossroad,Daylight,Concrete,Wet,Unknown,42.2,3.6,34.1,64,Bus,5,12,18-25,Male,Beginner,4,1,Passenger,Minor,Major,Unknown,No,11
2344,2023-07-01,10:39,Saturday,Day,Chennai,MH,India,Urban,Crossroad,Unknown,Asphalt,Unknown,Foggy,42.2,3.6,34.1,64,Truck,3,19,36-45,Male,Beginner,1,2,Unknown,Serious,Minor,Weather,Yes,13
2345,2022-07-09,02:22,Saturday,Day,Bengaluru,TN,India,Highway,None,Dark,Concrete,Dry,Clear,42.2,3.6,34.1,64,Bike,2,7,26-35,Female,Experienced,5,2,Driver,Minor,Major,Overspeeding,Yes,8
2346,2022-02-08,06:22,Tuesday,Day,Kolkata,KA,India,Urban,T-Junction,Dark,Gravel,Unknown,Clear,42.2,3.6,34.1,64,Car,1,12,18-25,Female,Intermediate,4,3,Pedestrian,Minor,Minor,Mechanical Failure,No,59
2347,2023-09-05,06:45,Tuesday,Day,Kolkata,WB,India,Highway,T-Junction,Unknown,Gravel,Unknown,Stormy,42.2,3.6,34.1,64,Truck,1,9,46-60,Male,Unknown,3,1,Passenger,Fatal,Minor,Overspeeding,No,27
2348,2020-09-19,01:41,Saturday,Day,Chennai,TS,India,Highway,Crossroad,Unknown,Concrete,Unknown,Stormy,42.2,3.6,34.1,64,Car,2,8,18-25,Male,Intermediate,0,0,Pedestrian,Serious,Minor,Signal Jump,Yes,15
2349,2023-10-29,18:57,Sunday,Day,Mumbai,TN,India,Highway,Unknown,Daylight,Gravel,Damaged,Unknown,42.2,3.6,34.1,64,Car,4,19,60+,Male,Experienced,3,1,Unknown,Minor,Major,Drunk Driving,No,23
2350,2021-09-28,08:47,Tuesday,Night,Kolkata,TS,India,Rural,T-Junction,Unknown,Concrete,Dry,Unknown,42.2,3.6,34.1,64,Truck,3,3,60+,Male,Experienced,1,1,Unknown,Fatal,Major,Drunk Driving,Yes,5
2351,2023-04-05,18:17,Wednesday,Night,Mumbai,WB,India,Urban,None,Unknown,Asphalt,Wet,Foggy,42.2,3.6,34.1,64,Car,2,11,26-35,Female,Unknown,4,2,Passenger,Fatal,Minor,Drunk Driving,Yes,8
2352,2021-04-03,08:47,Saturday,Day,Chennai,KA,India,Rural,Crossroad,Street Light,Gravel,Wet,Stormy,42.2,3.6,34.1,64,Truck,5,12,36-45,Female,Unknown,4,1,Unknown,Minor,Fatal,Mechanical Failure,No,13
2353,2022-09-25,12:41,Sunday,Night,Chennai,MH,India,Rural,Roundabout,Daylight,Gravel,Wet,Unknown,42.2,3.6,34.1,64,Bike,3,17,Unknown,Female,Experienced,4,1,Pedestrian,Minor,Major,Overspeeding,No,46
2354,2023-07-27,19:13,Thursday,Night,Delhi,TS,India,Urban,Roundabout,Daylight,Concrete,Dry,Foggy,42.2,3.6,34.1,64,Truck,2,7,60+,Male,Experienced,2,0,Unknown,Minor,Minor,Unknown,No,11
2355,2021-11-30,11:24,Tuesday,Night,Delhi,KA,India,Rural,T-Junction,Dark,Gravel,Unknown,Rainy,42.2,3.6,34.1,64,Bike,2,3,46-60,Female,Unknown,2,2,Pedestrian,Fatal,Major,Unknown,No,30
2356,2020-10-28,18:38,Wednesday,Night,Hyderabad,TS,India,Highway,Unknown,Unknown,Asphalt,Wet,Foggy,42.2,3.6,34.1,64,Bus,1,7,26-35,Female,Unknown,5,0,Unknown,Serious,Major,Weather,No,58
2357,2023-05-26,22:14,Friday,Night,Pune,TN,India,Rural,T-Junction,Street Light,Gravel,Dry,Unknown,42.2,3.6,34.1,64,Truck,1,7,60+,Male,Intermediate,4,0,Passenger,Fatal,Minor,Overspeeding,No,25
2358,2023-01-30,15:26,Monday,Night,Hyderabad,TS,India,Highway,Unknown,Dark,Gravel,Damaged,Foggy,42.2,3.6,34.1,64,Bus,1,14,46-60,Male,Experienced,0,1,Pedestrian,Minor,Minor,Drunk Driving,No,52
2359,2021-07-07,07:09,Wednesday,Day,Pune,TN,India,Urban,T-Junction,Street Light,Gravel,Dry,Rainy,42.2,3.6,34.1,64,Truck,3,2,Unknown,Female,Experienced,7,0,Passenger,Fatal,Minor,Drunk Driving,No,14
2360,2020-10-14,03:50,Wednesday,Day,Mumbai,TN,India,Rural,Roundabout,Daylight,Concrete,Damaged,Unknown,42.2,3.6,34.1,64,Car,4,16,18-25,Female,Intermediate,2,3,Driver,Serious,Fatal,Weather,No,14
2361,2023-04-05,18:27,Wednesday,Night,Hyderabad,KA,India,Urban,Unknown,Unknown,Asphalt,Dry,Foggy,42.2,3.6,34.1,64,Bus,3,10,Unknown,Male,Beginner,5,0,Driver,Fatal,Major,Overspeeding,Yes,5
2362,2021-09-12,20:58,Sunday,Night,Hyderabad,DL,India,Highway,Roundabout,Street Light,Asphalt,Damaged,Unknown,42.2,3.6,34.1,64,Auto,1,14,46-60,Male,Unknown,1,1,Unknown,Fatal,Minor,Drunk Driving,No,40
2363,2022-10-02,14:13,Sunday,Day,Bengaluru,WB,India,Rural,None,Dark,Gravel,Wet,Foggy,42.2,3.6,34.1,64,Auto,1,7,Unknown,Male,Unknown,4,1,Pedestrian,Fatal,Major,Weather,Yes,7
2364,2020-02-05,00:47,Wednesday,Night,Chennai,TS,India,Highway,None,Daylight,Gravel,Dry,Clear,42.2,3.6,34.1,64,Auto,3,2,26-35,Female,Beginner,0,2,Unknown,Fatal,Fatal,Signal Jump,No,39
2365,2022-01-13,09:18,Thursday,Night,Delhi,MH,India,Highway,Crossroad,Street Light,Concrete,Damaged,Unknown,42.2,3.6,34.1,64,Bus,2,10,60+,Male,Intermediate,2,1,Passenger,Fatal,Fatal,Drunk Driving,No,49
2366,2020-12-18,21:02,Friday,Night,Hyderabad,TN,India,Highway,Roundabout,Street Light,Asphalt,Unknown,Unknown,42.2,3.6,34.1,64,Bike,2,2,36-45,Male,Intermediate,7,1,Unknown,Minor,Minor,Signal Jump,No,16
2367,2020-03-13,04:40,Friday,Night,Delhi,DL,India,Urban,Roundabout,Dark,Gravel,Wet,Unknown,42.2,3.6,34.1,64,Truck,1,13,36-45,Female,Intermediate,6,3,Driver,Serious,Major,Overspeeding,No,31
2368,2021-10-09,17:10,Saturday,Night,Pune,TN,India,Urban,Crossroad,Street Light,Asphalt,Wet,Unknown,42.2,3.6,34.1,64,Car,1,2,46-60,Female,Intermediate,1,1,Passenger,Minor,Minor,Mechanical Failure,Yes,21
2369,2023-10-08,15:01,Sunday,Day,Hyderabad,DL,India,Urban,None,Daylight,Gravel,Damaged,Foggy,42.2,3.6,34.1,64,Car,4,10,46-60,Male,Experienced,6,2,Driver,Fatal,Minor,Unknown,Yes,23
2370,2022-12-29,11:53,Thursday,Day,Pune,DL,India,Rural,None,Street Light,Gravel,Damaged,Stormy,42.2,3.6,34.1,64,Bus,2,14,46-60,Female,Experienced,2,0,Passenger,Fatal,Minor,Overspeeding,No,14
2371,2021-02-28,05:42,Sunday,Night,Hyderabad,MH,India,Highway,Unknown,Unknown,Concrete,Dry,Foggy,42.2,3.6,34.1,64,Auto,4,17,60+,Male,Intermediate,5,1,Passenger,Fatal,Minor,Mechanical Failure,Yes,47
2372,2022-09-25,07:43,Sunday,Day,Kolkata,DL,India,Urban,Unknown,Unknown,Asphalt,Damaged,Rainy,42.2,3.6,34.1,64,Car,1,19,36-45,Male,Unknown,5,2,Driver,Serious,Minor,Weather,No,30
2373,2021-12-08,01:08,Wednesday,Night,Mumbai,MH,India,Highway,None,Dark,Asphalt,Damaged,Clear,42.2,3.6,34.1,64,Car,1,12,36-45,Male,Beginner,1,1,Unknown,Minor,Minor,Mechanical Failure,Yes,12
2374,2021-07-14,14:01,Wednesday,Night,Bengaluru,KA,India,Urban,T-Junction,Unknown,Gravel,Unknown,Foggy,42.2,3.6,34.1,64,Bike,4,17,26-35,Female,Beginner,4,0,Driver,Minor,Major,Weather,No,56
2375,2022-04-07,00:09,Thursday,Night,Pune,TN,India,Highway,Roundabout,Unknown,Gravel,Wet,Foggy,42.2,3.6,34.1,64,Car,4,6,26-35,Male,Unknown,7,0,Pedestrian,Fatal,Fatal,Drunk Driving,No,43
2376,2022-08-13,01:43,Saturday,Night,Chennai,MH,India,Urban,Unknown,Street Light,Concrete,Damaged,Unknown,42.2,3.6,34.1,64,Car,1,4,18-25,Male,Intermediate,0,1,Passenger,Minor,Major,Overspeeding,No,6
2377,2021-05-31,22:07,Monday,Night,Chennai,WB,India,Urban,T-Junction,Daylight,Gravel,Damaged,Rainy,42.2,3.6,34.1,64,Truck,5,2,60+,Female,Intermediate,6,1,Pedestrian,Serious,Minor,Weather,Yes,16
2378,2021-03-03,04:53,Wednesday,Night,Mumbai,TN,India,Urban,Unknown,Daylight,Asphalt,Unknown,Unknown,42.2,3.6,34.1,64,Car,1,15,46-60,Male,Beginner,3,2,Driver,Minor,Minor,Overspeeding,No,43
2379,2020-06-08,00:46,Monday,Night,Mumbai,WB,India,Urban,Crossroad,Street Light,Concrete,Damaged,Unknown,42.2,3.6,34.1,64,Truck,2,16,26-35,Male,Beginner,2,0,Driver,Fatal,Minor,Overspeeding,No,58
2380,2020-05-28,05:43,Thursday,Night,Kolkata,TS,India,Highway,Roundabout,Unknown,Asphalt,Unknown,Stormy,42.2,3.6,34.1,64,Auto,1,12,18-25,Female,Experienced,6,1,Unknown,Minor,Major,Weather,No,44
2381,2022-02-14,07:44,Monday,Night,Chennai,WB,India,Urban,Unknown,Street Light,Concrete,Wet,Clear,42.2,3.6,34.1,64,Bike,3,7,18-25,Male,Beginner,0,1,Passenger,Minor,Minor,Weather,No,35
2382,2023-06-07,18:31,Wednesday,Day,Pune,KA,India,Urban,None,Unknown,Asphalt,Wet,Stormy,42.2,3.6,34.1,64,Car,1,13,36-45,Male,Beginner,3,1,Unknown,Minor,Major,Mechanical Failure,Yes,33
2383,2020-03-07,00:42,Saturday,Night,Chennai,TS,India,Urban,Crossroad,Unknown,Gravel,Unknown,Unknown,42.2,3.6,34.1,64,Bike,5,1,60+,Female,Beginner,4,1,Passenger,Minor,Minor,Drunk Driving,Yes,12
2384,2022-10-10,19:32,Monday,Day,Bengaluru,TS,India,Highway,Crossroad,Unknown,Asphalt,Unknown,Clear,42.2,3.6,34.1,64,Bike,2,19,60+,Male,Beginner,5,2,Driver,Serious,Major,Drunk Driving,No,19
2385,2021-01-15,07:31,Friday,Day,Hyderabad,DL,India,Urban,None,Daylight,Asphalt,Wet,Foggy,42.2,3.6,34.1,64,Bike,1,13,Unknown,Female,Experienced,1,3,Pedestrian,Fatal,Minor,Signal Jump,Yes,30
2386,2020-02-27,04:16,Thursday,Night,Bengaluru,WB,India,Highway,Crossroad,Dark,Concrete,Wet,Rainy,42.2,3.6,34.1,64,Bus,4,1,46-60,Female,Experienced,4,2,Passenger,Minor,Minor,Mechanical Failure,Yes,52
2387,2023-07-06,07:56,Thursday,Day,Kolkata,DL,India,Rural,Roundabout,Daylight,Asphalt,Unknown,Stormy,42.2,3.6,34.1,64,Truck,2,2,60+,Male,Experienced,0,0,Passenger,Minor,Minor,Mechanical Failure,Yes,40
2388,2020-12-07,09:33,Monday,Night,Kolkata,WB,India,Highway,Unknown,Unknown,Gravel,Dry,Rainy,42.2,3.6,34.1,64,Bike,2,1,Unknown,Male,Unknown,0,0,Pedestrian,Minor,Minor,Overspeeding,No,45
2389,2023-02-27,08:55,Monday,Night,Chennai,TS,India,Rural,Crossroad,Street Light,Concrete,Wet,Unknown,42.2,3.6,34.1,64,Auto,5,12,46-60,Female,Beginner,2,3,Driver,Serious,Minor,Overspeeding,No,8
2390,2021-12-27,22:34,Monday,Night,Hyderabad,DL,India,Urban,Roundabout,Street Light,Concrete,Wet,Clear,42.2,3.6,34.1,64,Car,4,10,60+,Female,Experienced,7,2,Driver,Fatal,Major,Weather,No,54
2391,2023-04-10,17:06,Monday,Night,Chennai,TN,India,Urban,None,Unknown,Asphalt,Unknown,Foggy,42.2,3.6,34.1,64,Bike,3,2,36-45,Female,Unknown,7,3,Driver,Serious,Minor,Signal Jump,No,37
2392,2022-02-08,14:52,Tuesday,Day,Bengaluru,WB,India,Highway,Unknown,Dark,Concrete,Unknown,Clear,42.2,3.6,34.1,64,Bike,1,1,Unknown,Male,Unknown,5,3,Unknown,Fatal,Minor,Overspeeding,No,16
2393,2021-09-05,21:19,Sunday,Day,Bengaluru,WB,India,Urban,None,Daylight,Gravel,Unknown,Rainy,42.2,3.6,34.1,64,Car,3,5,18-25,Male,Intermediate,7,0,Driver,Minor,Minor,Mechanical Failure,No,54
2394,2023-05-17,17:24,Wednesday,Night,Pune,DL,India,Urban,Unknown,Daylight,Asphalt,Dry,Rainy,42.2,3.6,34.1,64,Auto,4,2,60+,Male,Experienced,3,2,Pedestrian,Fatal,Minor,Signal Jump,Yes,57
2395,2020-12-19,02:59,Saturday,Day,Pune,WB,India,Highway,Crossroad,Unknown,Gravel,Unknown,Foggy,42.2,3.6,34.1,64,Bike,2,4,60+,Female,Beginner,3,1,Unknown,Fatal,Minor,Mechanical Failure,No,15
2396,2024-02-03,22:45,Saturday,Day,Bengaluru,TS,India,Urban,Crossroad,Unknown,Asphalt,Dry,Foggy,42.2,3.6,34.1,64,Bike,5,14,36-45,Male,Beginner,2,1,Driver,Fatal,Minor,Mechanical Failure,No,34
2397,2020-04-25,23:33,Saturday,Day,Hyderabad,DL,India,Rural,Unknown,Dark,Asphalt,Unknown,Clear,42.2,3.6,34.1,64,Auto,5,9,26-35,Female,Intermediate,5,3,Passenger,Minor,Major,Mechanical Failure,No,57
2398,2023-07-11,13:21,Tuesday,Night,Kolkata,DL,India,Rural,Roundabout,Daylight,Concrete,Unknown,Stormy,42.2,3.6,34.1,64,Bike,2,6,46-60,Male,Unknown,4,2,Passenger,Serious,Minor,Drunk Driving,No,49
2399,2021-10-23,10:47,Saturday,Day,Pune,MH,India,Urban,Roundabout,Dark,Concrete,Dry,Clear,42.2,3.6,34.1,64,Auto,5,12,26-35,Male,Experienced,7,1,Passenger,Minor,Minor,Mechanical Failure,No,30
2400,2024-01-05,07:38,Friday,Day,Pune,MH,India,Urban,Roundabout,Daylight,Concrete,Damaged,Rainy,42.2,3.6,34.1,64,Bike,3,12,18-25,Female,Intermediate,3,1,Pedestrian,Serious,Minor,Drunk Driving,No,54
2401,2021-03-28,10:34,Sunday,Day,Delhi,TS,India,Rural,T-Junction,Dark,Asphalt,Wet,Clear,42.2,3.6,34.1,64,Car,2,9,26-35,Male,Beginner,6,2,Pedestrian,Serious,Minor,Overspeeding,No,34
2402,2020-10-13,16:45,Tuesday,Night,Delhi,TN,India,Urban,Roundabout,Dark,Concrete,Unknown,Unknown,42.2,3.6,34.1,64,Auto,1,15,18-25,Female,Unknown,5,1,Passenger,Serious,Minor,Mechanical Failure,No,40
2403,2023-08-19,05:07,Saturday,Day,Pune,WB,India,Rural,Crossroad,Dark,Gravel,Damaged,Clear,42.2,3.6,34.1,64,Car,1,10,46-60,Female,Unknown,7,0,Unknown,Serious,Minor,Unknown,No,37
2404,2022-10-13,21:36,Thursday,Day,Chennai,KA,India,Highway,T-Junction,Street Light,Concrete,Dry,Clear,42.2,3.6,34.1,64,Car,4,2,36-45,Female,Experienced,6,1,Driver,Serious,Fatal,Weather,No,49
2405,2020-11-06,07:33,Friday,Night,Hyderabad,WB,India,Rural,Roundabout,Street Light,Gravel,Unknown,Unknown,42.2,3.6,34.1,64,Bike,2,18,18-25,Male,Experienced,4,0,Driver,Minor,Major,Unknown,No,35
2406,2020-07-26,14:43,Sunday,Day,Mumbai,KA,India,Urban,Crossroad,Street Light,Concrete,Dry,Rainy,42.2,3.6,34.1,64,Auto,3,7,46-60,Male,Experienced,1,3,Driver,Minor,Major,Weather,No,6
2407,2021-09-09,16:32,Thursday,Night,Pune,TS,India,Urban,T-Junction,Daylight,Asphalt,Dry,Foggy,42.2,3.6,34.1,64,Bus,2,9,Unknown,Female,Intermediate,7,2,Driver,Serious,Minor,Unknown,No,19
2408,2021-03-21,14:45,Sunday,Night,Delhi,TN,India,Rural,Crossroad,Dark,Concrete,Dry,Clear,42.2,3.6,34.1,64,Car,2,18,36-45,Female,Beginner,0,0,Passenger,Fatal,Minor,Drunk Driving,No,6
2409,2021-10-31,19:53,Sunday,Night,Hyderabad,TN,India,Rural,Unknown,Unknown,Gravel,Damaged,Stormy,42.2,3.6,34.1,64,Car,3,3,26-35,Male,Experienced,7,1,Driver,Minor,Minor,Drunk Driving,Yes,57
2410,2021-09-24,15:28,Friday,Night,Hyderabad,TN,India,Urban,Crossroad,Unknown,Gravel,Dry,Foggy,42.2,3.6,34.1,64,Car,5,13,26-35,Female,Intermediate,1,0,Pedestrian,Serious,Minor,Signal Jump,No,16
2411,2020-02-24,08:32,Monday,Night,Delhi,MH,India,Urban,T-Junction,Daylight,Concrete,Wet,Stormy,42.2,3.6,34.1,64,Bike,3,10,18-25,Female,Intermediate,2,1,Driver,Serious,Minor,Mechanical Failure,No,22
2412,2022-06-30,16:28,Thursday,Night,Hyderabad,TS,India,Urban,Roundabout,Daylight,Gravel,Unknown,Clear,42.2,3.6,34.1,64,Bike,2,17,60+,Male,Experienced,3,1,Unknown,Fatal,Major,Mechanical Failure,No,12
2413,2022-11-01,12:20,Tuesday,Day,Hyderabad,KA,India,Highway,T-Junction,Unknown,Asphalt,Unknown,Stormy,42.2,3.6,34.1,64,Car,2,3,Unknown,Female,Intermediate,1,0,Driver,Fatal,Minor,Mechanical Failure,No,7
